timestamp_ms,image_path,detected_label,chosen_label,score,mode
1780579577493,collected_labels\obstacles\1780579577493_obstacles.png,opened_door,obstacles,0.7505192756652832,manual_label
1780579580783,collected_labels\walls_room\1780579580783_walls_room.png,walls_room,walls_room,0.7396237850189209,manual_label
1780579585404,collected_labels\_rejected\1780579585404_rejected.png,bullets_enemy,rejected,0.722166895866394,rejected
1780579588568,collected_labels\obstacles\1780579588568_obstacles.png,opened_door,obstacles,0.7029190063476562,manual_label
1780579595373,collected_labels\enemy\1780579595373_enemy.png,enemy,enemy,0.906895101070404,manual_label
1780579596893,collected_labels\_rejected\1780579596893_rejected.png,player_hit,rejected,0.8568845391273499,rejected
1780579598775,collected_labels\_rejected\1780579598775_rejected.png,player_hit,rejected,0.8525871634483337,rejected
1780579600092,collected_labels\_rejected\1780579600092_rejected.png,player_hit,rejected,0.8323918581008911,rejected
1780579601933,collected_labels\walls_room\1780579601933_walls_room.png,walls_room,walls_room,0.8214872479438782,manual_label
1780579603913,collected_labels\ground\1780579603913_ground.png,bullets_player,ground,0.7267641425132751,manual_label
1780579606359,collected_labels\walls_room\1780579606359_walls_room.png,close_door,walls_room,0.7201706171035767,manual_label
1780579614273,collected_labels\obstacles\1780579614273_obstacles.png,player_hit,obstacles,0.7194629907608032,manual_label
1780579616121,collected_labels\walls_room\1780579616121_walls_room.png,walls_room,walls_room,0.714766263961792,manual_label
1780579617569,collected_labels\walls_room\1780579617569_walls_room.png,close_door,walls_room,0.7123417258262634,manual_label
1780579624814,collected_labels\enemy\1780579624814_enemy.png,enemy,enemy,0.9756450057029724,manual_label
1780586996800,collected_labels\_skipped\1780586996800_skipped.png,bullets_player,skipped,0.744405210018158,skipped
1780586997809,collected_labels\_skipped\1780586997809_skipped.png,bullets_player,skipped,0.741506814956665,skipped
1780586998453,collected_labels\_skipped\1780586998453_skipped.png,bullets_player,skipped,0.7352870106697083,skipped
1780587001376,collected_labels\_skipped\1780587001376_skipped.png,bullets_player,skipped,0.9647608995437622,skipped
1780587008381,collected_labels\bullets_player\1780587008381_bullets_player.png,bullets_player,bullets_player,0.9585708379745483,manual_label
1780587009260,collected_labels\bullets_player\1780587009260_bullets_player.png,bullets_enemy,bullets_player,0.9504081010818481,manual_label
1780587012646,collected_labels\bullets_player\1780587012646_bullets_player.png,bullets_enemy,bullets_player,0.944193959236145,manual_label
1780587017782,collected_labels\_skipped\1780587017782_skipped.png,opened_door,skipped,0.9439980983734131,skipped
1780587022326,collected_labels\walls_room\1780587022326_walls_room.png,player_hit,walls_room,0.8179928660392761,manual_label
1780587023425,collected_labels\walls_room\1780587023425_walls_room.png,walls_room,walls_room,0.7708280086517334,manual_label
1780587026195,collected_labels\walls_room\1780587026195_walls_room.png,walls_room,walls_room,0.7521392107009888,manual_label
1780587028125,collected_labels\walls_room\1780587028125_walls_room.png,walls_room,walls_room,0.7264611124992371,manual_label
1780587029053,collected_labels\walls_room\1780587029053_walls_room.png,obstacles,walls_room,0.7082964181900024,manual_label
1780587038827,collected_labels\map\1780587038827_map.png,bullets_player,map,0.7010720372200012,manual_label
1780587041675,collected_labels\map\1780587041675_map.png,enemy,map,0.7776756882667542,manual_label
1780587045849,collected_labels\bullets_player\1780587045849_bullets_player.png,bullets_player,bullets_player,0.7681175470352173,manual_label
1780587054162,collected_labels\ground\1780587054162_ground.png,walls_room,ground,0.7590864896774292,manual_label
1780587058383,collected_labels\ground\1780587058383_ground.png,enemy,ground,0.7575011849403381,manual_label
1780587059976,collected_labels\bullets_player\1780587059976_bullets_player.png,bullets_player,bullets_player,0.757119357585907,manual_label
1780587061490,collected_labels\ground\1780587061490_ground.png,player_hit,ground,0.7567055225372314,manual_label
1780587062607,collected_labels\ground\1780587062607_ground.png,player_hit,ground,0.7542202472686768,manual_label
1780587068460,collected_labels\player\1780587068460_player.png,player_hit,player,0.7507074475288391,manual_label
1780587069927,collected_labels\bullets_player\1780587069927_bullets_player.png,bullets_enemy,bullets_player,0.7487594485282898,manual_label
1780587070697,collected_labels\bullets_player\1780587070697_bullets_player.png,bullets_enemy,bullets_player,0.7382974624633789,manual_label
1780587072126,collected_labels\ground\1780587072126_ground.png,obstacles,ground,0.7087571620941162,manual_label
1780587074767,collected_labels\walls_room\1780587074767_walls_room.png,walls_room,walls_room,0.7070208787918091,manual_label
1780587076606,collected_labels\walls_room\1780587076606_walls_room.png,obstacles,walls_room,0.7042759656906128,manual_label
1780587084848,collected_labels\close_door\1780587084848_close_door.png,enemy,close_door,0.7776756882667542,manual_label
1780587086800,collected_labels\bullets_player\1780587086800_bullets_player.png,bullets_player,bullets_player,0.7681175470352173,manual_label
1780587088366,collected_labels\ground\1780587088366_ground.png,walls_room,ground,0.7590864896774292,manual_label
1780587090064,collected_labels\ground\1780587090064_ground.png,enemy,ground,0.7575011849403381,manual_label
1780587091397,collected_labels\bullets_player\1780587091397_bullets_player.png,bullets_player,bullets_player,0.757119357585907,manual_label
1780587092555,collected_labels\ground\1780587092555_ground.png,player_hit,ground,0.7567055225372314,manual_label
1780587093263,collected_labels\ground\1780587093263_ground.png,player_hit,ground,0.7542202472686768,manual_label
1780587098612,collected_labels\player\1780587098612_player.png,player_hit,player,0.7507074475288391,manual_label
1780587100054,collected_labels\bullets_player\1780587100054_bullets_player.png,bullets_enemy,bullets_player,0.7487594485282898,manual_label
1780587100786,collected_labels\bullets_player\1780587100786_bullets_player.png,bullets_enemy,bullets_player,0.7382974624633789,manual_label
1780587102953,collected_labels\ground\1780587102953_ground.png,obstacles,ground,0.7087571620941162,manual_label
1780587104857,collected_labels\walls_room\1780587104857_walls_room.png,walls_room,walls_room,0.7070208787918091,manual_label
1780587107462,collected_labels\walls_room\1780587107462_walls_room.png,obstacles,walls_room,0.7042759656906128,manual_label
1780587114158,collected_labels\close_door\1780587114158_close_door.png,enemy,close_door,0.7927221655845642,manual_label
1780587115647,collected_labels\bullets_player\1780587115647_bullets_player.png,bullets_player,bullets_player,0.7884578704833984,manual_label
1780587116447,collected_labels\bullets_player\1780587116447_bullets_player.png,bullets_player,bullets_player,0.7726669907569885,manual_label
1780587118365,collected_labels\ground\1780587118365_ground.png,enemy,ground,0.7685816287994385,manual_label
1780587123280,collected_labels\bullets_player\1780587123280_bullets_player.png,bullets_enemy,bullets_player,0.7672166228294373,manual_label
1780587125786,collected_labels\player\1780587125786_player.png,player_hit,player,0.7660322189331055,manual_label
1780587127667,collected_labels\ground\1780587127667_ground.png,walls_room,ground,0.7644023895263672,manual_label
1780587128643,collected_labels\ground\1780587128643_ground.png,player_hit,ground,0.7623968720436096,manual_label
1780587132155,collected_labels\bullets_player\1780587132155_bullets_player.png,bullets_enemy,bullets_player,0.7516177296638489,manual_label
1780587133882,collected_labels\walls_room\1780587133882_walls_room.png,walls_room,walls_room,0.709668755531311,manual_label
1780587135731,collected_labels\walls_room\1780587135731_walls_room.png,obstacles,walls_room,0.7083809971809387,manual_label
1780587136515,collected_labels\walls_room\1780587136515_walls_room.png,obstacles,walls_room,0.7062364816665649,manual_label
1780587137805,collected_labels\ground\1780587137805_ground.png,obstacles,ground,0.7061142921447754,manual_label
1780587139094,collected_labels\ground\1780587139094_ground.png,obstacles,ground,0.7005592584609985,manual_label
1780587143966,collected_labels\ground\1780587143966_ground.png,enemy,ground,0.7347123622894287,manual_label
1780587145509,collected_labels\ground\1780587145509_ground.png,walls_room,ground,0.7183228135108948,manual_label
1780587150080,collected_labels\ground\1780587150080_ground.png,player_hit,ground,0.7373761534690857,manual_label
1780587151461,collected_labels\walls_room\1780587151461_walls_room.png,obstacles,walls_room,0.7100542187690735,manual_label
1780587152446,collected_labels\ground\1780587152446_ground.png,walls_room,ground,0.7057116627693176,manual_label
1780587158447,collected_labels\walls_room\1780587158447_walls_room.png,walls_room,walls_room,0.7588833570480347,manual_label
1780587160564,collected_labels\ground\1780587160564_ground.png,player_hit,ground,0.7311899662017822,manual_label
1780587164321,collected_labels\walls_room\1780587164321_walls_room.png,obstacles,walls_room,0.7100598812103271,manual_label
1780587165593,collected_labels\ground\1780587165593_ground.png,walls_room,ground,0.706031858921051,manual_label
1780587170226,collected_labels\walls_room\1780587170226_walls_room.png,walls_room,walls_room,0.7606446743011475,manual_label
1780587171405,collected_labels\ground\1780587171405_ground.png,enemy,ground,0.7368621826171875,manual_label
1780587174967,collected_labels\ground\1780587174967_ground.png,bullets_enemy,ground,0.7288348078727722,manual_label
1780587175859,collected_labels\ground\1780587175859_ground.png,enemy,ground,0.7283555865287781,manual_label
1780587176707,collected_labels\ground\1780587176707_ground.png,player_hit,ground,0.7271367311477661,manual_label
1780587177398,collected_labels\ground\1780587177398_ground.png,enemy,ground,0.722627580165863,manual_label
1780587178505,collected_labels\ground\1780587178505_ground.png,obstacles,ground,0.7016801238059998,manual_label
1780587184734,collected_labels\walls_room\1780587184734_walls_room.png,walls_room,walls_room,0.7779596447944641,manual_label
1780587187396,collected_labels\opened_door\1780587187396_opened_door.png,player_hit,opened_door,0.7642056941986084,manual_label
1780587190178,collected_labels\ground\1780587190178_ground.png,opened_door,ground,0.7546972036361694,manual_label
1780587192643,collected_labels\ground\1780587192643_ground.png,bullets_player,ground,0.728424608707428,manual_label
1780587193792,collected_labels\ground\1780587193792_ground.png,bullets_enemy,ground,0.7231043577194214,manual_label
1780587194936,collected_labels\ground\1780587194936_ground.png,player_hit,ground,0.7225667834281921,manual_label
1780587196535,collected_labels\ground\1780587196535_ground.png,walls_room,ground,0.7050817608833313,manual_label
1780587201235,collected_labels\walls_room\1780587201235_walls_room.png,walls_room,walls_room,0.7914196252822876,manual_label
1780587204039,collected_labels\ground\1780587204039_ground.png,walls_room,ground,0.7771050333976746,manual_label
1780587210434,collected_labels\walls_room\1780587210434_walls_room.png,obstacles,walls_room,0.7136921286582947,manual_label
1780587211036,collected_labels\walls_room\1780587211036_walls_room.png,obstacles,walls_room,0.7117037773132324,manual_label
1780587212668,collected_labels\ground\1780587212668_ground.png,obstacles,ground,0.7052125334739685,manual_label
1780587216967,collected_labels\walls_room\1780587216967_walls_room.png,walls_room,walls_room,0.7883949875831604,manual_label
1780587221961,collected_labels\player\1780587221961_player.png,player_hit,player,0.7138894200325012,manual_label
1780587223282,collected_labels\ground\1780587223282_ground.png,player_hit,ground,0.7056216597557068,manual_label
1780587227784,collected_labels\walls_room\1780587227784_walls_room.png,walls_room,walls_room,0.7869963645935059,manual_label
1780587228886,collected_labels\ground\1780587228886_ground.png,player_hit,ground,0.7014577388763428,manual_label
1780587233260,collected_labels\walls_room\1780587233260_walls_room.png,walls_room,walls_room,0.7186484932899475,manual_label
1780587237824,collected_labels\ground\1780587237824_ground.png,player_hit,ground,0.7016094326972961,manual_label
1780587242913,collected_labels\walls_room\1780587242913_walls_room.png,walls_room,walls_room,0.7755842804908752,manual_label
1780587244615,collected_labels\player\1780587244615_player.png,player_hit,player,0.7247686982154846,manual_label
1780587246107,collected_labels\ground\1780587246107_ground.png,bullets_player,ground,0.7110429406166077,manual_label
1780587246807,collected_labels\ground\1780587246807_ground.png,player_hit,ground,0.7044152617454529,manual_label
1780587251498,collected_labels\walls_room\1780587251498_walls_room.png,walls_room,walls_room,0.7505651712417603,manual_label
1780587252728,collected_labels\player\1780587252728_player.png,player_hit,player,0.7408143281936646,manual_label
1780587254065,collected_labels\ground\1780587254065_ground.png,bullets_player,ground,0.7094984650611877,manual_label
1780587263020,collected_labels\map\1780587263020_map.png,player_hit,map,0.7373641729354858,manual_label
1780587264217,collected_labels\ground\1780587264217_ground.png,player_hit,ground,0.7319778203964233,manual_label
1780587266343,collected_labels\ground\1780587266343_ground.png,enemy,ground,0.7230345606803894,manual_label
1780587267490,collected_labels\map\1780587267490_map.png,enemy,map,0.7223495244979858,manual_label
1780587268350,collected_labels\map\1780587268350_map.png,bullets_player,map,0.7219870686531067,manual_label
1780587273084,collected_labels\ground\1780587273084_ground.png,opened_door,ground,0.9436295032501221,manual_label
1780587273948,collected_labels\ground\1780587273948_ground.png,opened_door,ground,0.942209780216217,manual_label
1780587277490,collected_labels\ground\1780587277490_ground.png,opened_door,ground,0.9278625845909119,manual_label
1780587278728,collected_labels\ground\1780587278728_ground.png,bullets_player,ground,0.8031466603279114,manual_label
1780587285125,collected_labels\ground\1780587285125_ground.png,bullets_player,ground,0.802097737789154,manual_label
1780587285851,collected_labels\ground\1780587285851_ground.png,bullets_player,ground,0.7993595600128174,manual_label
1780587286353,collected_labels\ground\1780587286353_ground.png,bullets_player,ground,0.797400951385498,manual_label
1780587286932,collected_labels\ground\1780587286932_ground.png,bullets_player,ground,0.7973983287811279,manual_label
1780587287482,collected_labels\ground\1780587287482_ground.png,bullets_player,ground,0.7957350611686707,manual_label
1780587288001,collected_labels\ground\1780587288001_ground.png,bullets_player,ground,0.7905565500259399,manual_label
1780587288456,collected_labels\ground\1780587288456_ground.png,bullets_player,ground,0.7883983254432678,manual_label
1780587288896,collected_labels\ground\1780587288896_ground.png,bullets_enemy,ground,0.7688478231430054,manual_label
1780587289395,collected_labels\ground\1780587289395_ground.png,bullets_enemy,ground,0.7683244347572327,manual_label
1780587289944,collected_labels\ground\1780587289944_ground.png,bullets_enemy,ground,0.7674223780632019,manual_label
1780587290464,collected_labels\ground\1780587290464_ground.png,bullets_enemy,ground,0.7565626502037048,manual_label
1780587290982,collected_labels\ground\1780587290982_ground.png,bullets_enemy,ground,0.7562925219535828,manual_label
1780587291691,collected_labels\ground\1780587291691_ground.png,bullets_enemy,ground,0.7513978481292725,manual_label
1780587292193,collected_labels\ground\1780587292193_ground.png,bullets_enemy,ground,0.7512599229812622,manual_label
1780587292650,collected_labels\ground\1780587292650_ground.png,bullets_enemy,ground,0.7511438131332397,manual_label
1780587295067,collected_labels\ground\1780587295067_ground.png,obstacles,ground,0.746990442276001,manual_label
1780587295837,collected_labels\ground\1780587295837_ground.png,obstacles,ground,0.7307266592979431,manual_label
1780587296279,collected_labels\ground\1780587296279_ground.png,obstacles,ground,0.722519040107727,manual_label
1780587296766,collected_labels\ground\1780587296766_ground.png,obstacles,ground,0.7221625447273254,manual_label
1780587299220,collected_labels\player\1780587299220_player.png,player_hit,player,0.7193753719329834,manual_label
1780587300649,collected_labels\ground\1780587300649_ground.png,obstacles,ground,0.7145031094551086,manual_label
1780587302554,collected_labels\ground\1780587302554_ground.png,walls_room,ground,0.7120348811149597,manual_label
1780587305374,collected_labels\_skipped\1780587305374_skipped.png,player_hit,skipped,0.7119975090026855,skipped
1780587306811,collected_labels\ground\1780587306811_ground.png,obstacles,ground,0.7119796276092529,manual_label
1780587307338,collected_labels\ground\1780587307338_ground.png,obstacles,ground,0.7119554281234741,manual_label
1780587307871,collected_labels\ground\1780587307871_ground.png,obstacles,ground,0.7097589373588562,manual_label
1780587315315,collected_labels\ground\1780587315315_ground.png,bullets_player,ground,0.7449778914451599,manual_label
1780587317446,collected_labels\player\1780587317446_player.png,enemy,player,0.7400017380714417,manual_label
1780587320062,collected_labels\bullets_player\1780587320062_bullets_player.png,bullets_player,bullets_player,0.7306033968925476,manual_label
1780587321332,collected_labels\ground\1780587321332_ground.png,bullets_enemy,ground,0.7090065479278564,manual_label
1780587321914,collected_labels\ground\1780587321914_ground.png,bullets_enemy,ground,0.702201247215271,manual_label
1780587326413,collected_labels\walls_room\1780587326413_walls_room.png,walls_room,walls_room,0.7234905362129211,manual_label
1780587327419,collected_labels\ground\1780587327419_ground.png,bullets_player,ground,0.7225608229637146,manual_label
1780587330349,collected_labels\_skipped\1780587330349_skipped.png,player_hit,skipped,0.7003669142723083,skipped
1780587338869,collected_labels\walls_room\1780587338869_walls_room.png,walls_room,walls_room,0.7234905362129211,manual_label
1780587340725,collected_labels\ground\1780587340725_ground.png,bullets_player,ground,0.7225608229637146,manual_label
1780587341942,collected_labels\_rejected\1780587341942_rejected.png,player_hit,rejected,0.7003669142723083,rejected
1780587346111,collected_labels\walls_room\1780587346111_walls_room.png,walls_room,walls_room,0.7234905362129211,manual_label
1780587350133,collected_labels\ground\1780587350133_ground.png,bullets_player,ground,0.7225608229637146,manual_label
1780587351953,collected_labels\_rejected\1780587351953_rejected.png,player_hit,rejected,0.7003669142723083,rejected
1780587369515,collected_labels\walls_room\1780587369515_walls_room.png,walls_room,walls_room,0.7234905362129211,manual_label
1780587370832,collected_labels\ground\1780587370832_ground.png,bullets_player,ground,0.7225608229637146,manual_label
1780587372342,collected_labels\_rejected\1780587372342_rejected.png,player_hit,rejected,0.7003669142723083,rejected
1780587376334,collected_labels\walls_room\1780587376334_walls_room.png,walls_room,walls_room,0.8235332369804382,manual_label
1780587377838,collected_labels\player\1780587377838_player.png,player_hit,player,0.7593401074409485,manual_label
1780587379174,collected_labels\walls_room\1780587379174_walls_room.png,close_door,walls_room,0.7129531502723694,manual_label
1780587380438,collected_labels\ground\1780587380438_ground.png,obstacles,ground,0.7088249921798706,manual_label
1780587382038,collected_labels\walls_room\1780587382038_walls_room.png,close_door,walls_room,0.7059893608093262,manual_label
1780587382630,collected_labels\walls_room\1780587382630_walls_room.png,walls_room,walls_room,0.7055774927139282,manual_label
1780587383925,collected_labels\ground\1780587383925_ground.png,obstacles,ground,0.7023241519927979,manual_label
1780587384439,collected_labels\ground\1780587384439_ground.png,obstacles,ground,0.7018435597419739,manual_label
1780587384925,collected_labels\ground\1780587384925_ground.png,obstacles,ground,0.7014524340629578,manual_label
1780587387811,collected_labels\ground\1780587387811_ground.png,bullets_enemy,ground,0.7325423955917358,manual_label
1780587397701,collected_labels\bullets_enemy\1780587397701_bullets_enemy.png,bullets_player,bullets_enemy,0.7150403261184692,manual_label
1780587400246,collected_labels\ground\1780587400246_ground.png,obstacles,ground,0.7065757513046265,manual_label
1780587409038,collected_labels\ground\1780587409038_ground.png,player_hit,ground,0.767971396446228,manual_label
1780587410651,collected_labels\player\1780587410651_player.png,enemy,player,0.7573689818382263,manual_label
1780587412053,collected_labels\ground\1780587412053_ground.png,enemy,ground,0.7328144311904907,manual_label
1780587416253,collected_labels\player\1780587416253_player.png,enemy,player,0.740338146686554,manual_label
1780587420803,collected_labels\walls_room\1780587420803_walls_room.png,obstacles,walls_room,0.7239080667495728,manual_label
1780587423029,collected_labels\ground\1780587423029_ground.png,close_door,ground,0.7161737680435181,manual_label
1780587423644,collected_labels\ground\1780587423644_ground.png,obstacles,ground,0.7145337462425232,manual_label
1780587424147,collected_labels\ground\1780587424147_ground.png,obstacles,ground,0.714188814163208,manual_label
1780587426239,collected_labels\obstacles\1780587426239_obstacles.png,obstacles,obstacles,0.7078818082809448,manual_label
1780587430573,collected_labels\ground\1780587430573_ground.png,walls_room,ground,0.7872558236122131,manual_label
1780587433369,collected_labels\walls_room\1780587433369_walls_room.png,obstacles,walls_room,0.7130316495895386,manual_label
1780587434528,collected_labels\ground\1780587434528_ground.png,obstacles,ground,0.7075797915458679,manual_label
1780587435375,collected_labels\ground\1780587435375_ground.png,obstacles,ground,0.7020303606987,manual_label
1780587442458,collected_labels\enemy\1780587442458_enemy.png,enemy,enemy,0.9043958187103271,manual_label
1780587443038,collected_labels\enemy\1780587443038_enemy.png,enemy,enemy,0.8978808522224426,manual_label
1780587444585,collected_labels\enemy\1780587444585_enemy.png,player_hit,enemy,0.8920618891716003,manual_label
